country/economy code,year,"reporting data level: rural, urban, or national coverage",income or consumption used in survey,"Prosperity Gap, z=28/day","Inequality, z=ybar","Mean, $/day 2021 PPPs"
CAN,1975,national,income,2.007529376788049,3.236536502838135,45.141567031806
CAN,1977,national,income,1.774747758440802,3.025737524032593,47.736728185948
CAN,1979,national,income,1.686731084923114,2.983514547348022,49.526807700055
CAN,1981,national,income,1.350166318721347,2.507843255996704,52.008119706192
CAN,1982,national,income,1.235994961556768,2.250202655792236,50.975671696203
CAN,1984,national,income,1.311080046231927,2.390826940536499,51.05954986595
CAN,1985,national,income,1.147220764695563,2.148497581481934,52.437975627727
CAN,1986,national,income,1.561666521119525,2.8922438621521,51.856673192253
CAN,1987,national,income,1.259800870393758,2.383459806442261,52.974145888728
CAN,1988,national,income,1.236144436716402,2.396107912063599,54.274417473252
CAN,1989,national,income,1.817309394557918,3.575446128845215,55.088302303516
CAN,1990,national,income,1.698864798092021,3.325200080871582,54.804596331023
CAN,1991,national,income,1.809222810967814,3.42765212059021,53.047229718567
CAN,1992,national,income,1.380385070661845,2.643614053726196,53.623582073574
CAN,1993,national,income,1.786840904273246,3.317355871200562,51.983341844235
CAN,1994,national,income,1.493108896724722,2.831066846847534,53.090483448561
CAN,1995,national,income,1.351566179752037,2.555840253829956,52.948594744704
CAN,1996,national,income,.8904458643775024,1.619138836860657,50.913694380747
CAN,1997,national,income,.8929916246174653,1.650081396102905,51.738760836684
CAN,1998,national,income,.8984900837594814,1.720467686653137,53.615613144836
CAN,1999,national,income,.8741202783231683,1.7162024974823,54.973750716198
CAN,2000,national,income,.807419561748267,1.635600209236145,56.719960892754
CAN,2001,national,income,.7740903453019193,1.627691626548767,58.876030405619
CAN,2002,national,income,.7637850663496135,1.619833827018738,59.382342798415
CAN,2003,national,income,.7665687188344155,1.628106832504272,59.468891163067
CAN,2004,national,income,.7614602237645091,1.653446793556213,60.799645529425
CAN,2005,national,income,.7549990022716613,1.679306268692017,62.278988411851
CAN,2006,national,income,.7257305018788699,1.660090923309326,64.049322586551
CAN,2007,national,income,.666499945933308,1.584895730018616,66.58227383893799
CAN,2008,national,income,.6747790443015317,1.632892608642578,67.756985321822
CAN,2009,national,income,.6891298170489575,1.675411581993103,68.073564262641
CAN,2010,national,income,.6611140162935097,1.606902599334717,68.05675125532299
CAN,2011,national,income,.6437059716096566,1.573244452476501,68.43317614135999
CAN,2012,national,income,.6636410761351769,1.63880455493927,69.14359382392
CAN,2013,national,income,.695669564499509,1.750948429107666,70.47391340148999
CAN,2014,national,income,.648700175123443,1.639796376228333,70.778922797267
CAN,2015,national,income,.6703133930277766,1.707755088806152,71.33550111022301
CAN,2016,national,income,.6475350130333025,1.635578274726868,70.72388382423
CAN,2017,national,income,.6278860539685889,1.6437087059021,73.29967320266
CAN,2018,national,income,.607883044084639,1.597243309020996,73.571409375588
CAN,2019,national,income,.5954740857388141,1.564517140388489,73.565721583018
CAN,2020,national,income,.5049980427895657,1.40302848815918,77.791978493158
CHE,1982,national,income,1.033878420558084,2.982370138168335,80.770001212162
CHE,1992,national,income,1.04859791659977,2.869627475738525,76.625716342307
CHE,2000,national,income,.5555572483590105,1.503236889839172,75.762909230164
CHE,2002,national,income,.50157978672304,1.402352929115295,78.28441869504999
CHE,2004,national,income,.5365169231175118,1.449434995651245,75.64380084427999
CHE,2006,national,income,.5505920127955749,1.559092044830322,79.286613238161
CHE,2007,national,income,.5280352117485304,1.534337162971497,81.360937051866
CHE,2008,national,income,.5257852625427877,1.5385502576828,81.933463509766
CHE,2009,national,income,.504947208058111,1.471332907676697,81.587383712239
CHE,2010,national,income,.5151976604505045,1.506862759590149,81.895087561804
CHE,2011,national,income,.4759356901876773,1.411800146102905,83.058291698872
CHE,2012,national,income,.4559446800942331,1.385938405990601,85.111807592076
CHE,2013,national,income,.4722663087181772,1.428846478462219,84.714285561192
CHE,2014,national,income,.4658231955564915,1.426352620124817,85.736116846494
CHE,2015,national,income,.470033289591466,1.432627320289612,85.341964250819
CHE,2016,national,income,.4899060923021623,1.520185470581055,86.884391714275
CHE,2017,national,income,.4648630393743981,1.437849760055542,86.605711418822
CHE,2018,national,income,.4956126241700652,1.505637884140015,85.06211767254
CHE,2019,national,income,.4767290537657856,1.489006519317627,87.45467192196701
CHE,2020,national,income,.4774001108359052,1.507429599761963,88.412271337135
CHE,2021,national,income,.4657223133350725,1.488774061203003,89.507574629703
CHL,1987,national,income,7.400980923159129,2.951489686965942,11.166318929049
CHL,1990,national,income,6.297265964605741,2.999257802963257,13.335822571172
CHL,1992,national,income,5.159871534861241,2.619214296340942,14.213144863576
CHL,1994,national,income,5.218031395926713,2.971713304519653,15.94623797373
CHL,1996,national,income,4.429454966391594,2.731128215789795,17.264334291332
CHL,1998,national,income,4.338033787679836,2.86841082572937,18.514264520491
CHL,2000,national,income,4.844065827425736,2.758919954299927,15.947297856092
CHL,2003,national,income,4.814099485638163,2.699899196624756,15.703285039332
CHL,2006,national,income,3.282266113714469,2.128570079803467,18.158175666237
CHL,2009,national,income,3.034214816858762,2.124569654464722,19.605713760475
CHL,2011,national,income,2.668169886925933,2.002276420593262,21.012056612852
CHL,2013,national,income,2.169834535584006,1.990505933761597,25.68590684526
CHL,2015,national,income,2.012159338081716,1.936550617218018,26.94787406764
